Q,long,lat,output,season,,,,,,,,,
181.0703074,4,6,76.38233838,10,,,,,,,,,
327.8809584,9,1,84.11710841,10,,,,,,,,,
276.7062073,6,9,71.94718759,10,,,,,,,,,
310.9626268,5,3,86.16430236,10,,,,,,,,,
53.40078392,8,4,61.38624083,10,,,,,,,,,
353.9196239,5,3,78.05704586,10,,,,,,,,,
124.0732016,4,6,56.91274847,10,,,,,,,,,
258.9199779,6,9,72.20221391,10,,,,,,,,,
204.1781218,5,3,71.71239624,10,,,,,,,,,
221.7169957,4,6,77.12250354,10,,,,,,,,,
268.1867357,8,4,88.39067152,10,,,,,,,,,
184.9454588,1,2,64.84882647,10,,,,,,,,,
310.7828849,1,2,75.4270328,10,,,,,,,,,
140.6356538,7,2,68.88926904,10,,,,,,,,,
229.8505567,9,1,72.9400603,10,,,,,,,,,
251.7218072,5,3,67.04970028,10,,,,,,,,,
371.0421568,6,9,80.17352725,10,,,,,,,,,
298.9321045,8,4,89.28960105,10,,,,,,,,,
269.6990725,4,6,74.07739405,10,,,,,,,,,
242.6856036,4,6,63.8470429,10,,,,,,,,,
197.2196485,5,3,62.56018476,10,,,,,,,,,
200.0736894,3,8,61.34492978,10,,,,,,,,,
144.4442219,5,3,61.59865494,10,,,,,,,,,
-8.124279806,8,4,59.42565573,10,,,,,,,,,
211.9769988,2,4,63.59420484,10,,,,,,,,,
155.473257,4,6,65.16952269,10,,,,,,,,,
204.4362343,4,6,68.04436643,10,,,,,,,,,
267.8836036,6,9,66.93971799,10,,,,,,,,,
340.9157735,1,2,85.33229904,10,,,,,,,,,
275.682579,1,2,64.57090785,10,,,,,,,,,
42.38328389,5,3,57.9168004,10,,,,,,,,,
78.04037502,6,9,63.66627815,10,,,,,,,,,
263.2672272,8,4,54.7646387,10,,,,,,,,,
238.3674821,9,1,71.85629032,10,,,,,,,,,
99.97005051,2,4,90.82655063,10,,,,,,,,,
217.3150613,3,8,56.78321265,10,,,,,,,,,
234.4873048,4,6,64.53987622,10,,,,,,,,,
265.1558033,3,8,73.48570345,10,,,,,,,,,
140.4323833,4,6,56.35262087,10,,,,,,,,,
267.8892186,9,1,65.91593658,10,,,,,,,,,
286.3269144,8,4,81.64634457,10,,,,,,,,,
241.1301624,8,4,84.57869374,10,,,,,,,,,
92.21401984,7,2,73.48241149,10,,,,,,,,,
198.7820144,2,4,66.978922,10,,,,,,,,,
58.88969779,9,1,57.03411567,10,,,,,,,,,
244.3016258,8,4,70.6739347,10,,,,,,,,,
154.0930022,8,4,80.16460848,10,,,,,,,,,
257.4541111,6,9,72.90523046,10,,,,,,,,,
246.7313253,6,9,85.3902915,10,,,,,,,,,
242.0669232,1,2,68.09021257,10,,,,,,,,,
246.9990807,5,3,57.13214661,10,,,,,,,,,
241.3295348,4,6,69.86194482,10,,,,,,,,,
226.3714714,4,6,74.15641055,10,,,,,,,,,
195.5043103,3,8,64.71866815,10,,,,,,,,,
281.1874573,8,4,72.75604745,10,,,,,,,,,
221.0754947,2,4,74.49541383,10,,,,,,,,,
256.2690453,4,6,68.28332007,10,,,,,,,,,
191.2676673,9,1,61.90299051,10,,,,,,,,,
291.3909801,1,2,91.49395288,10,,,,,,,,,
262.8378791,6,9,83.9623612,10,,,,,,,,,
162.9741036,4,6,65.9912687,10,,,,,,,,,
164.8893169,2,4,64.5376187,10,,,,,,,,,
326.8253339,2,4,73.53791785,10,,,,,,,,,
329.3180895,6,9,60.17492238,10,,,,,,,,,
367.456466,1,2,69.32775651,10,,,,,,,,,
327.7129626,4,6,71.82376203,10,,,,,,,,,
299.789261,6,9,90.50076212,10,,,,,,,,,
257.0593689,7,2,88.10473233,10,,,,,,,,,
162.5127788,7,2,49.73506233,10,,,,,,,,,
224.5959927,8,4,56.71612537,10,,,,,,,,,
185.0629987,8,4,81.63972816,10,,,,,,,,,
130.1417538,9,1,60.63478372,10,,,,,,,,,
210.9506562,9,1,75.59021899,10,,,,,,,,,
240.0734069,1,2,80.92876753,10,,,,,,,,,
244.8404544,3,8,61.34413047,10,,,,,,,,,
325.4265073,3,8,70.54552212,10,,,,,,,,,
188.6294257,5,3,58.59092318,10,,,,,,,,,
149.3630796,9,1,96.93347704,10,,,,,,,,,
164.2108289,8,4,69.39332687,10,,,,,,,,,
256.2013294,8,4,54.88939786,13,,,,,,,,,
150.304212,7,2,62.83480018,13,,,,,,,,,
248.1521289,9,1,74.69019234,13,,,,,,,,,
242.5273175,6,9,60.22556539,13,,,,,,,,,
206.8439603,7,2,70.9181487,13,,,,,,,,,
272.6348345,9,1,56.81195076,13,,,,,,,,,
172.3603587,1,2,63.99509199,13,,,,,,,,,
213.8226556,6,9,79.2886311,13,,,,,,,,,
263.5871739,8,4,47.48224516,13,,,,,,,,,
238.7391834,3,8,59.75905832,13,,,,,,,,,
417.0072988,7,2,67.23506099,13,,,,,,,,,
205.7665522,7,2,76.04044346,13,,,,,,,,,
217.4393723,7,2,71.83156982,13,,,,,,,,,
390.4072778,5,3,66.50357517,13,,,,,,,,,
291.913605,7,2,71.18165237,13,,,,,,,,,
282.124121,4,6,58.99482485,13,,,,,,,,,
221.0854128,3,8,52.7271417,13,,,,,,,,,
208.490333,4,6,62.86342169,13,,,,,,,,,
286.2249949,9,1,80.01088018,13,,,,,,,,,
344.7100589,7,2,70.46068916,13,,,,,,,,,
158.4898463,5,3,54.31302205,13,,,,,,,,,
222.4753321,1,2,70.85528535,13,,,,,,,,,
223.6593388,4,6,74.47226132,13,,,,,,,,,
274.1914865,7,2,66.62967003,13,,,,,,,,,
211.9209263,9,1,78.45162911,13,,,,,,,,,
309.2073046,6,9,74.76934592,13,,,,,,,,,
233.8276851,6,9,87.76919098,13,,,,,,,,,
362.7526569,4,6,86.53768406,13,,,,,,,,,
350.5334684,5,3,73.43073889,13,,,,,,,,,
236.2363787,5,3,58.45877508,13,,,,,,,,,
291.366513,5,3,89.12740825,13,,,,,,,,,
277.2036471,2,4,64.68089804,13,,,,,,,,,
295.1583117,4,6,67.07216663,13,,,,,,,,,
361.4303245,5,3,77.75197782,13,,,,,,,,,
353.2622719,7,2,77.07722392,13,,,,,,,,,
250.1560117,3,8,77.01890889,13,,,,,,,,,
260.8143402,1,2,61.17906604,13,,,,,,,,,
208.7356608,2,4,66.53342523,13,,,,,,,,,
326.4042916,7,2,66.99498046,13,,,,,,,,,
216.4964758,8,4,75.26979922,13,,,,,,,,,
198.8263279,6,9,74.94182042,13,,,,,,,,,
188.7931603,3,8,52.9491321,13,,,,,,,,,
357.397317,6,9,62.7777776,13,,,,,,,,,
145.540042,6,9,81.73450074,13,,,,,,,,,
181.8598554,8,4,72.11461019,13,,,,,,,,,
240.5975432,9,1,81.84232157,13,,,,,,,,,
301.0146144,6,9,80.24482195,13,,,,,,,,,
225.8606558,6,9,78.15628507,13,,,,,,,,,
200.501734,8,4,78.07337794,13,,,,,,,,,
262.8305862,6,9,75.41220232,13,,,,,,,,,
218.5562148,5,3,77.17575691,13,,,,,,,,,
302.9968843,3,8,89.04862437,13,,,,,,,,,
222.0507434,6,9,58.39096327,13,,,,,,,,,
274.3477314,3,8,80.83089401,13,,,,,,,,,
178.5588672,7,2,51.08726406,13,,,,,,,,,
207.3830041,3,8,63.1324862,13,,,,,,,,,
164.0104707,5,3,55.43351924,13,,,,,,,,,
176.3351652,2,4,75.26031382,13,,,,,,,,,
406.3344026,9,1,51.86479171,13,,,,,,,,,
268.4250498,8,4,83.38412143,13,,,,,,,,,
270.659527,1,2,73.65974735,13,,,,,,,,,
134.6673134,9,1,72.25262167,13,,,,,,,,,
388.6992052,3,8,66.16912889,13,,,,,,,,,
329.6998198,6,9,69.05040587,13,,,,,,,,,
311.4947449,3,8,78.83726317,13,,,,,,,,,
174.6235601,9,1,60.37527315,13,,,,,,,,,
253.2036389,5,3,82.77026901,13,,,,,,,,,
131.8380612,7,2,60.64939455,13,,,,,,,,,
265.7581785,2,4,67.20429197,13,,,,,,,,,
233.5767841,9,1,77.61717984,13,,,,,,,,,
179.7418543,6,9,74.53785298,13,,,,,,,,,
234.1301232,2,4,68.49046726,13,,,,,,,,,
250.0491075,3,8,84.52735129,13,,,,,,,,,
255.4459526,5,3,83.27459267,13,,,,,,,,,
241.6185176,3,8,65.33880626,13,,,,,,,,,
215.5943647,9,1,94.38848347,13,,,,,,,,,
219.9619502,8,4,79.63586267,13,,,,,,,,,
192.0695638,3,8,48.19819865,13,,,,,,,,,
234.2584289,7,2,67.65333667,13,,,,,,,,,
125.0954858,7,2,83.67928568,13,,,,,,,,,
185.3028419,2,4,80.19516987,13,,,,,,,,,
318.3232568,4,6,73.52413527,13,,,,,,,,,
173.7961493,6,9,56.59373894,13,,,,,,,,,
282.0722817,2,4,73.48269506,13,,,,,,,,,
276.5374125,5,3,60.28279678,13,,,,,,,,,
249.477431,3,8,61.99042717,13,,,,,,,,,
66.912305,3,8,65.32038459,13,,,,,,,,,
168.768746,3,8,63.88698742,13,,,,,,,,,
234.6111669,8,4,72.76092392,13,,,,,,,,,
184.9608748,4,6,78.69518824,13,,,,,,,,,
79.20632873,9,1,32.36534296,13,,,,,,,,,
194.9102224,9,1,66.75390379,13,,,,,,,,,
216.3771845,5,3,96.73304138,13,,,,,,,,,
451.7083713,4,6,87.6015922,13,,,,,,,,,
158.2335072,5,3,63.4000712,13,,,,,,,,,
158.3446475,9,1,58.8991927,13,,,,,,,,,
286.2826831,6,9,67.23065874,13,,,,,,,,,
144.2951013,8,4,63.30059901,13,,,,,,,,,
251.3037333,3,8,74.42330945,13,,,,,,,,,
52.33215282,8,4,69.36198174,13,,,,,,,,,
239.2868559,9,1,58.37890828,13,,,,,,,,,
296.5823507,9,1,68.4290341,13,,,,,,,,,
164.2574093,4,6,63.50540139,13,,,,,,,,,
292.066569,4,6,63.79589166,13,,,,,,,,,
310.003475,9,1,68.85238011,13,,,,,,,,,
241.208065,6,9,75.14963126,13,,,,,,,,,
143.6837933,3,8,59.08945559,13,,,,,,,,,
184.7567864,1,2,51.87895955,13,,,,,,,,,
304.5142106,1,2,62.17433999,13,,,,,,,,,
156.4260324,5,3,82.57459837,13,,,,,,,,,
158.8811472,7,2,78.54474966,13,,,,,,,,,
192.0386405,8,4,62.32186476,13,,,,,,,,,
198.1940417,7,2,67.51505708,13,,,,,,,,,
222.2978484,8,4,79.69781681,13,,,,,,,,,
124.67689,8,4,67.60566616,13,,,,,,,,,
204.1538299,7,2,72.97194083,13,,,,,,,,,
259.9664786,7,2,72.80218823,13,,,,,,,,,
232.3144208,2,4,49.56119771,13,,,,,,,,,
249.339286,1,2,67.76592902,13,,,,,,,,,
141.394984,5,3,71.60368278,13,,,,,,,,,
279.2623164,5,3,82.68156699,13,,,,,,,,,
387.3342151,1,2,83.51020931,13,,,,,,,,,
264.1262851,2,4,55.65536517,13,,,,,,,,,
147.5076211,3,8,69.51335744,13,,,,,,,,,
119.4055317,5,3,44.12610113,13,,,,,,,,,
181.0077632,6,9,77.77287752,13,,,,,,,,,
305.7889026,5,3,73.56483755,13,,,,,,,,,
249.6295705,1,2,45.56788273,13,,,,,,,,,
182.2266437,6,9,66.6979858,13,,,,,,,,,
427.5834609,1,2,75.24356685,13,,,,,,,,,
168.2176728,6,9,78.85117977,13,,,,,,,,,
192.7714298,1,2,62.10010396,13,,,,,,,,,
167.4182191,6,9,74.63189292,13,,,,,,,,,
120.4473328,7,2,60.9340062,13,,,,,,,,,
169.2723586,3,8,78.8216819,13,,,,,,,,,
256.8747066,9,1,76.48190146,13,,,,,,,,,
144.9593569,4,6,59.09597581,13,,,,,,,,,
359.4428829,1,2,71.43416365,13,,,,,,,,,
284.609951,4,6,72.18876846,13,,,,,,,,,
245.8716646,5,3,79.20376026,13,,,,,,,,,
136.4550462,9,1,70.40093991,13,,,,,,,,,
311.3429299,3,8,80.08876134,13,,,,,,,,,
49.79286764,7,2,63.96198814,13,,,,,,,,,
268.3890174,8,4,75.62226159,13,,,,,,,,,
83.04930855,9,1,79.3499362,13,,,,,,,,,
293.3314513,2,4,62.84982924,13,,,,,,,,,
239.6784872,6,9,78.76479181,13,,,,,,,,,
241.8352854,6,9,79.68206364,13,,,,,,,,,
255.073279,3,8,61.20295508,13,,,,,,,,,
156.7737186,6,9,90.07501323,13,,,,,,,,,
134.3116824,9,1,72.03010363,13,,,,,,,,,
175.7347187,6,9,76.13639185,13,,,,,,,,,
307.05795,3,8,65.31136016,13,,,,,,,,,
324.7063401,2,4,82.81345321,13,,,,,,,,,
296.7614781,9,1,77.99407533,13,,,,,,,,,
266.4965869,9,1,59.71823127,5,,,,,,,,,
169.4848428,3,8,54.65892556,5,,,,,,,,,
194.5481221,9,1,76.56476345,5,,,,,,,,,
251.1652475,3,8,82.10983074,5,,,,,,,,,
-54.548735,8,4,53.15256295,5,,,,,,,,,
208.8146585,6,9,71.93903232,5,,,,,,,,,
186.1319203,1,2,59.510444,5,,,,,,,,,
254.6851341,1,2,66.1150517,5,,,,,,,,,
169.6529795,1,2,67.70872242,5,,,,,,,,,
87.34171953,8,4,80.81307647,5,,,,,,,,,
256.4387137,7,2,62.48958823,5,,,,,,,,,
242.0991098,5,3,68.39524138,5,,,,,,,,,
205.938262,3,8,74.49062129,5,,,,,,,,,
226.4842532,1,2,102.9729631,5,,,,,,,,,
273.5197769,6,9,84.74522677,5,,,,,,,,,
46.64782155,4,6,64.11108378,5,,,,,,,,,
108.5747631,1,2,60.04879792,5,,,,,,,,,
211.1677141,7,2,71.97031324,5,,,,,,,,,
67.92318612,4,6,71.86745563,5,,,,,,,,,
249.1286281,8,4,78.53503074,5,,,,,,,,,
224.8478562,5,3,55.19420111,5,,,,,,,,,
109.8457895,8,4,68.34142464,5,,,,,,,,,
249.8052734,9,1,80.85640363,5,,,,,,,,,
134.8080599,7,2,75.32248746,5,,,,,,,,,
185.611665,3,8,64.64912781,5,,,,,,,,,
116.9220758,6,9,74.20510326,5,,,,,,,,,
138.622619,7,2,82.30624379,5,,,,,,,,,
248.6048967,5,3,76.12807239,5,,,,,,,,,
94.33144693,7,2,84.90497816,5,,,,,,,,,
116.9285201,8,4,59.79139087,5,,,,,,,,,
220.1229557,1,2,54.55206805,5,,,,,,,,,
217.7425924,5,3,72.2446931,5,,,,,,,,,
149.4182695,4,6,63.64402023,5,,,,,,,,,
69.44764372,5,3,68.74034421,5,,,,,,,,,
164.8246932,2,4,75.27509804,5,,,,,,,,,
62.97654769,9,1,63.13056174,5,,,,,,,,,
135.8884681,5,3,68.94128266,5,,,,,,,,,
230.5351831,6,9,71.18110723,5,,,,,,,,,
179.5333957,5,3,74.75626592,5,,,,,,,,,
271.4799844,7,2,71.83907406,5,,,,,,,,,
130.3823428,7,2,55.63031538,5,,,,,,,,,
136.2442618,2,4,66.68534141,5,,,,,,,,,
215.5449912,1,2,60.92049282,5,,,,,,,,,
268.2861047,1,2,58.30031912,5,,,,,,,,,
243.4444681,2,4,91.30424704,5,,,,,,,,,
218.7686012,1,2,68.89827766,5,,,,,,,,,
212.4321589,2,4,66.00349294,5,,,,,,,,,
184.3492073,8,4,66.67008931,5,,,,,,,,,
162.3779102,3,8,75.09771495,5,,,,,,,,,
93.42899265,4,6,89.79696481,5,,,,,,,,,
206.6429252,2,4,67.29445494,5,,,,,,,,,
122.5478347,5,3,67.96719773,5,,,,,,,,,
82.73579935,9,1,55.84049789,5,,,,,,,,,
227.0560702,5,3,86.22255588,5,,,,,,,,,
226.2498827,3,8,70.6932363,5,,,,,,,,,
302.818701,4,6,82.6244467,5,,,,,,,,,
188.4066715,1,2,86.84002935,5,,,,,,,,,
108.9363032,3,8,56.44898151,5,,,,,,,,,
150.0586776,8,4,71.57323489,5,,,,,,,,,
191.121756,5,3,72.96142431,5,,,,,,,,,
183.1302648,8,4,78.95908248,5,,,,,,,,,
127.9778405,6,9,81.90418588,5,,,,,,,,,
206.5981835,7,2,60.87075929,5,,,,,,,,,
268.7134766,9,1,79.78262294,5,,,,,,,,,
144.23055,1,2,44.56026844,5,,,,,,,,,
30.6793543,6,9,59.52040113,5,,,,,,,,,
239.0877685,4,6,58.42815098,5,,,,,,,,,
239.7541619,1,2,80.75600562,5,,,,,,,,,
244.0695231,4,6,71.27300886,5,,,,,,,,,
215.048153,7,2,66.56478127,5,,,,,,,,,
193.993985,9,1,45.14210811,5,,,,,,,,,
213.8669592,1,2,58.76612859,5,,,,,,,,,
319.5397652,1,2,74.02974135,5,,,,,,,,,
309.4933599,5,3,73.76731903,5,,,,,,,,,
284.7564966,4,6,54.65919039,5,,,,,,,,,
143.021262,4,6,71.16445529,5,,,,,,,,,
169.5341565,3,8,55.90889254,5,,,,,,,,,
224.9995181,5,3,75.49296073,5,,,,,,,,,
125.6636029,5,3,65.08235374,5,,,,,,,,,
193.5666777,8,4,88.73961254,5,,,,,,,,,
275.3001934,7,2,65.82632263,5,,,,,,,,,
207.7851673,5,3,79.09207422,5,,,,,,,,,
202.6754938,4,6,61.96850345,5,,,,,,,,,
89.93488415,9,1,70.61767296,5,,,,,,,,,
234.7683328,5,3,58.69470639,5,,,,,,,,,
288.4041363,3,8,67.38905416,5,,,,,,,,,
198.2061438,2,4,64.28082836,5,,,,,,,,,
203.0008185,5,3,77.90900368,5,,,,,,,,,
51.67213136,7,2,69.2707709,5,,,,,,,,,
211.3049357,7,2,76.60559855,5,,,,,,,,,
105.0662796,4,6,76.18633444,5,,,,,,,,,
266.4584204,1,2,78.25480143,5,,,,,,,,,
177.7873953,3,8,80.15507814,5,,,,,,,,,
176.9911962,8,4,77.848186,10,,,,,,,,,
47.68681928,4,6,56.74784771,10,,,,,,,,,
90.18533561,5,3,64.59636804,10,,,,,,,,,
223.709904,9,1,80.48219895,10,,,,,,,,,
193.3278048,1,2,76.45117276,10,,,,,,,,,
260.7286061,8,4,53.29818095,10,,,,,,,,,
13.94011488,1,2,58.391687,10,,,,,,,,,
178.7664987,3,8,73.56827871,10,,,,,,,,,
329.9106431,2,4,83.51691193,10,,,,,,,,,
271.4478088,3,8,63.89652441,10,,,,,,,,,
229.008068,7,2,67.51237413,10,,,,,,,,,
131.4648366,4,6,51.36750476,10,,,,,,,,,
214.0622525,2,4,77.13731142,10,,,,,,,,,
130.7399277,2,4,56.99142472,10,,,,,,,,,
272.4064068,5,3,77.98234626,10,,,,,,,,,
309.9021609,5,3,81.39607187,10,,,,,,,,,
286.7337768,2,4,75.35080039,10,,,,,,,,,
382.3129888,1,2,65.55759981,10,,,,,,,,,
155.378564,1,2,78.76156151,10,,,,,,,,,
196.1334403,4,6,59.51007472,10,,,,,,,,,
258.2662827,6,9,78.4379544,10,,,,,,,,,
325.2828271,8,4,55.96675813,10,,,,,,,,,
97.89874219,9,1,69.04259726,10,,,,,,,,,
198.4167855,4,6,68.56486052,10,,,,,,,,,
329.5988849,6,9,69.04218024,10,,,,,,,,,
319.9414055,7,2,72.93052667,10,,,,,,,,,
140.0551411,8,4,52.49992289,10,,,,,,,,,
199.8421638,9,1,63.27228648,10,,,,,,,,,
253.1064688,2,4,87.70736958,10,,,,,,,,,
229.3111149,3,8,48.54849989,10,,,,,,,,,
346.9353811,4,6,70.82367437,10,,,,,,,,,
231.1745309,4,6,64.89078896,10,,,,,,,,,
175.8298928,5,3,66.39526479,10,,,,,,,,,
225.0349559,9,1,78.02654663,10,,,,,,,,,
189.8228182,8,4,65.910095,10,,,,,,,,,
262.673841,1,2,70.20817646,10,,,,,,,,,
127.69128,4,6,47.93250099,10,,,,,,,,,
274.336947,4,6,54.34874298,10,,,,,,,,,
78.39304983,7,2,55.30300443,10,,,,,,,,,
300.9505617,2,4,61.62239629,10,,,,,,,,,
267.8169095,4,6,73.01900856,10,,,,,,,,,
212.9998009,4,6,68.3095176,10,,,,,,,,,
158.5817278,9,1,94.16794004,10,,,,,,,,,
281.9772809,6,9,83.39612665,10,,,,,,,,,
300.9348287,3,8,82.10071831,10,,,,,,,,,
174.8937417,6,9,63.55864732,10,,,,,,,,,
238.2448589,8,4,53.86346799,10,,,,,,,,,
267.1474861,5,3,55.32985812,10,,,,,,,,,
223.3861961,7,2,57.86116013,10,,,,,,,,,
244.5591716,3,8,78.22539364,10,,,,,,,,,
248.8541978,2,4,63.93323609,10,,,,,,,,,
178.694219,6,9,69.82850356,10,,,,,,,,,
230.0971482,4,6,68.67511113,10,,,,,,,,,
121.3063269,7,2,59.22092635,10,,,,,,,,,
269.3385434,1,2,76.14459061,10,,,,,,,,,
164.684373,6,9,89.53535893,10,,,,,,,,,
149.6809375,7,2,56.51435884,10,,,,,,,,,
226.5124197,5,3,72.36501139,10,,,,,,,,,
253.1339277,1,2,73.29410048,10,,,,,,,,,
257.2782109,2,4,75.95934513,10,,,,,,,,,
191.9474884,3,8,79.30233239,10,,,,,,,,,
139.3675588,9,1,60.51475937,10,,,,,,,,,
225.5144247,6,9,82.91831185,10,,,,,,,,,
281.4454111,3,8,67.80841434,10,,,,,,,,,
107.158273,1,2,67.87589653,10,,,,,,,,,
261.5183969,6,9,79.47416623,10,,,,,,,,,
130.3627893,8,4,74.24676084,10,,,,,,,,,
362.5740108,9,1,88.37917813,10,,,,,,,,,
143.8862974,6,9,88.45240239,10,,,,,,,,,
325.100445,3,8,50.14840473,10,,,,,,,,,
142.8002907,7,2,65.76662093,10,,,,,,,,,
176.7178152,4,6,67.52677081,10,,,,,,,,,
281.7370693,2,4,59.46396716,10,,,,,,,,,
192.156857,8,4,51.99606535,10,,,,,,,,,
222.2307739,3,8,61.88079575,10,,,,,,,,,
59.74041574,5,3,69.25956231,10,,,,,,,,,
154.6168073,1,2,67.06238584,10,,,,,,,,,
195.897068,6,9,43.75354569,10,,,,,,,,,
158.5834101,9,1,61.7767169,10,,,,,,,,,
147.4882548,3,8,51.69186666,10,,,,,,,,,
238.0918793,1,2,84.16841186,10,,,,,,,,,
98.17038759,3,8,68.74514836,10,,,,,,,,,
242.7065474,2,4,86.19946219,10,,,,,,,,,
173.8422308,8,4,58.82646648,10,,,,,,,,,
202.6757223,6,9,59.58896815,10,,,,,,,,,
253.7396966,9,1,69.05473873,10,,,,,,,,,
258.0686609,8,4,78.83367876,10,,,,,,,,,
194.4162208,6,9,83.60447267,10,,,,,,,,,
280.3947662,5,3,66.67486718,10,,,,,,,,,
209.8862786,7,2,64.95274229,10,,,,,,,,,
308.6533356,3,8,78.74151269,10,,,,,,,,,
144.2083974,4,6,66.27176867,10,,,,,,,,,
153.9194228,2,4,69.46526882,10,,,,,,,,,
396.1660752,9,1,72.7423198,10,,,,,,,,,
197.6656458,4,6,64.40905228,10,,,,,,,,,
79.540816,4,6,41.95862851,10,,,,,,,,,
235.6076638,4,6,69.67071638,10,,,,,,,,,
279.93105,7,2,74.84948217,10,,,,,,,,,
193.3990139,2,4,60.55547191,10,,,,,,,,,
258.4685084,6,9,74.44155383,10,,,,,,,,,
255.5390928,7,2,73.6312181,10,,,,,,,,,
188.2899627,6,9,71.22381534,10,,,,,,,,,
225.9731277,4,6,67.48077007,10,,,,,,,,,
272.288368,9,1,73.24812356,10,,,,,,,,,
246.3993407,7,2,72.93024256,10,,,,,,,,,
362.0399438,2,4,77.72875074,10,,,,,,,,,
277.6888065,7,2,66.76281767,10,,,,,,,,,
229.6637546,7,2,79.33856609,10,,,,,,,,,
175.5976077,6,9,68.70063978,10,,,,,,,,,
161.4416935,4,6,72.76114838,10,,,,,,,,,
122.0698801,9,1,66.39205553,10,,,,,,,,,
183.6954863,7,2,61.04688597,10,,,,,,,,,
206.5219882,5,3,67.10631424,10,,,,,,,,,
283.210915,6,9,83.12837946,10,,,,,,,,,
301.8632908,4,6,89.1148193,10,,,,,,,,,
245.6329153,5,3,76.82864458,10,,,,,,,,,
218.5058153,4,6,63.56563816,10,,,,,,,,,
70.44415632,1,2,65.65560973,10,,,,,,,,,
299.6352565,8,4,86.3570993,10,,,,,,,,,
249.7832094,7,2,70.56591268,10,,,,,,,,,
183.0483708,3,8,65.19875151,10,,,,,,,,,
219.9746755,8,4,84.3835518,10,,,,,,,,,
169.0747452,4,6,78.34870812,10,,,,,,,,,
168.9609198,4,6,60.8115681,10,,,,,,,,,
193.1909951,5,3,76.31111897,13,,,,,,,,,
298.913256,7,2,74.6379653,13,,,,,,,,,
235.9311184,4,6,72.48193695,13,,,,,,,,,
84.55259543,8,4,86.80097119,13,,,,,,,,,
264.2504402,2,4,71.84540267,13,,,,,,,,,
267.6073339,9,1,65.13662046,13,,,,,,,,,
344.5110943,4,6,73.6329881,13,,,,,,,,,
253.7356027,2,4,67.07855351,13,,,,,,,,,
157.6996276,2,4,64.53597437,13,,,,,,,,,
224.1907109,9,1,89.0644687,13,,,,,,,,,
281.1157035,1,2,65.55663637,13,,,,,,,,,
179.4782164,3,8,77.33138017,13,,,,,,,,,
204.3521712,6,9,59.52741521,13,,,,,,,,,
260.3713909,5,3,62.04823799,13,,,,,,,,,
265.5956038,3,8,68.46403035,13,,,,,,,,,
209.4049254,3,8,46.61095878,13,,,,,,,,,
228.3964265,7,2,57.67929786,13,,,,,,,,,
176.1513889,2,4,62.76014513,13,,,,,,,,,
384.0101489,5,3,73.91816448,13,,,,,,,,,
263.6646161,4,6,93.83749765,13,,,,,,,,,
204.2543475,5,3,77.87820102,13,,,,,,,,,
150.4923072,3,8,50.14197392,13,,,,,,,,,
231.109311,3,8,68.74207108,13,,,,,,,,,
381.5539638,6,9,80.20527848,13,,,,,,,,,
247.4498787,2,4,88.77828927,13,,,,,,,,,
212.1378144,6,9,69.91950192,13,,,,,,,,,
293.902062,9,1,73.08326856,13,,,,,,,,,
95.8264281,7,2,53.40749969,13,,,,,,,,,
317.5447317,6,9,85.00241325,13,,,,,,,,,
176.6952334,7,2,63.79290745,13,,,,,,,,,
327.0457723,2,4,91.0491883,13,,,,,,,,,
228.3010394,3,8,78.8413921,13,,,,,,,,,
93.02262357,5,3,61.88195502,13,,,,,,,,,
214.6175211,8,4,72.01198077,13,,,,,,,,,
243.7237359,9,1,76.62863746,13,,,,,,,,,
208.4945546,1,2,70.66197625,13,,,,,,,,,
180.6787977,1,2,47.93667921,13,,,,,,,,,
355.8535177,4,6,71.64325313,13,,,,,,,,,
210.9684802,9,1,82.07999943,13,,,,,,,,,
126.9894102,2,4,73.11420011,13,,,,,,,,,
187.0213554,5,3,62.81991533,13,,,,,,,,,
229.3945712,8,4,62.57152644,13,,,,,,,,,
177.3876563,8,4,73.95316319,13,,,,,,,,,
216.2259028,8,4,60.39125505,13,,,,,,,,,
199.6502562,1,2,74.23436118,13,,,,,,,,,
270.2024728,7,2,82.08865788,13,,,,,,,,,
259.5723277,5,3,78.57683546,13,,,,,,,,,
380.3438975,4,6,82.78568744,13,,,,,,,,,
72.52552506,8,4,39.82067186,13,,,,,,,,,
340.6149285,1,2,82.98077752,13,,,,,,,,,
294.1280659,1,2,65.06322631,13,,,,,,,,,
344.9297861,1,2,69.44761751,13,,,,,,,,,
227.1000338,4,6,61.0439888,13,,,,,,,,,
122.1844644,3,8,55.92988463,13,,,,,,,,,
362.3412477,7,2,89.4054082,13,,,,,,,,,
310.2193905,4,6,76.14260655,13,,,,,,,,,
230.9438626,5,3,77.85050922,13,,,,,,,,,
254.3108551,1,2,76.33902713,13,,,,,,,,,
252.5999341,3,8,66.12648747,13,,,,,,,,,
324.3586062,3,8,91.75696578,13,,,,,,,,,
236.9266122,9,1,69.07264813,13,,,,,,,,,
328.4214386,5,3,63.25823988,13,,,,,,,,,
195.8056426,1,2,65.09333363,13,,,,,,,,,
270.5125316,7,2,72.42917463,13,,,,,,,,,
188.0587019,7,2,75.30642635,13,,,,,,,,,
191.518472,9,1,80.09360838,13,,,,,,,,,
323.7417396,1,2,71.5619541,13,,,,,,,,,
331.1531257,4,6,89.86086851,13,,,,,,,,,
